id,name,type,distanceToArrival,gravity,earthMasses,radius,surfaceTemperature,surfacePressure,atmosphereType,terraformingState,orbitalPeriod,semiMajorAxis,orbitalEccentricity,orbitalInclination,argOfPeriapsis,rotationalPeriod,rotationalPeriodTidallyLocked,axialTilt,updateTime,starId
f4d2e9e178,LHS 3262 3,Rocky Ice world,547,0.7842585712084087,0.931289,6950.197,54,0.16436834983469037,Neon-rich,null,881.1652453409259,1.096686608384928,0.000494,-0.003296,78.647852,1.2304397118171297,false,-0.126685,2020-08-29 13:41:11,09ca65d0ee
d5307878fb,LHS 3262 4,Rocky Ice world,715,0.770337576649043,0.890339,6856.803,47,0.16528323926967678,Neon-rich,null,1316.4625399642362,1.4332324905529554,0.000002,-0.991298,183.555873,1.778458843425926,false,0.20053,2020-08-29 13:41:11,09ca65d0ee
f55bcb0c7a,LHS 3262 5,Icy body,1042,0.9108517856013946,2.100091,9684.556,40,0.42227077165556376,Helium,null,2314.1148051730324,2.087537408279234,0.000105,-0.001639,209.439367,1.5736101287152777,false,-0.426742,2020-08-29 13:41:11,09ca65d0ee
8790097c29,LHS 3262 6,Icy body,1860,0.5030007876030398,0.475711,6202.5715,29,0.003097074423883543,Thin Neon,null,5521.166172844445,3.7273329744292947,0.000237,0.046801,214.986577,0.6195611786689814,false,-0.13863,2020-08-29 13:41:11,09ca65d0ee
ca01e67cd0,LHS 3262 7,Icy body,2550,0.5749808267523022,0.672822,6899.346,25,0.15608256037503085,Neon-rich,null,8860.204437816552,5.109049783947761,0.001393,-0.897617,328.650128,1.6372207598611113,false,0.496641,2020-08-29 13:41:11,09ca65d0ee
f055042bbb,LHS 3262 8,Icy body,3308,0.5546709748107994,0.61333,6706.7775,22,0.14525098113989637,Neon-rich,null,13095.497809074073,6.629167161902458,0.000161,0.789834,323.712151,0.9818023662962962,false,0.212492,2020-08-29 13:41:11,09ca65d0ee
519e422ed5,LHS 3262 9,Icy body,4903,0.5451577445018678,0.586517,6615.516,20,0.13688364522082408,Helium,null,23391.69038114699,9.759302620045245,0.007126,-2.870558,192.248156,0.6657085282407408,false,-0.111858,2020-08-29 13:41:11,09ca65d0ee
e49cdeb9bc,LHS 1951 A 1,High metal content world,76,0.6440471800752842,0.252512,3993.6195,313,0.2252973684579324,Sulphur dioxide,null,33.73236222951389,0.15229526232040816,0.001287,-0.031281,116.830939,33.73259844091435,false,0.170387,2020-09-01 15:40:12,30663a93cd
e83ad7bc57,LHS 1951 A 2,Earth-like world,186,0.7246259432924045,0.345261,4402.52,260,2.303905286207747,Suitable for water-based life,Terraformed,129.39837933690973,0.37319956300688173,0.000555,-0.000584,350.324125,129.3992881707176,false,-0.052842,2020-09-04 16:20:12,30663a93cd
89bb645c39,LHS 1951 A 3,Rocky Ice world,416,0.5507773457130759,0.305532,4750.3415,167,519.4385590920306,Thick Argon-rich,null,27.983506658564817,0.0010344943324480755,0.119757,-7.450096,5.844484,27.04463334851852,false,-0.460133,2020-08-20 21:24:54,30663a93cd
d60588bd8b,LHS 1951 A 4,Rocky Ice world,415,0.5311473241564802,0.277365,4608.959,176,483.06498889711327,Thick Argon-rich,null,27.983506658564817,0.0011395516836356949,0.119757,-7.450096,185.844475,38.651778556006946,false,0.399983,2020-08-20 21:24:54,30663a93cd
0f93ccdc41,LHS 1951 A 5,Icy body,898,0.5554600048883229,0.612329,6696.541,93,2.1626034727362446,Argon-rich,null,1370.027454362963,1.7994566888484462,0.001394,-0.593238,132.872014,1.0392486729166668,false,2.492806,2020-08-20 21:24:54,30663a93cd
1b931b6834,LHS 1951 B 1,Gas giant with ammonia-based life,6551,1.6972532410406762,21.84544,22881.874,104,null,No atmosphere,null,525.0382892511458,0.7854224598888626,0.03741,175.540568,58.57087,0.43513414167824077,false,0.073099,2020-08-20 21:24:54,a21ee7c088
9708969512,LP 734-32 1,Class III gas giant,1965,8.97293383586656,1274.043091,75999.256,290,null,No atmosphere,null,92.79434258739583,0.02361593265947334,0.047723,4.929723,90.448883,161.66743504766205,true,-1.400805,2020-09-03 03:15:15,933b9cc3e1
85cf8f280b,LP 734-32 2,Gas giant with water-based life,1962,4.408628908192647,625.96637,75999.064,162,null,No atmosphere,null,92.79434258739583,0.04806558679524507,0.047723,4.929723,270.448877,-113.32037631608796,false,1.917726,2020-09-03 03:15:15,933b9cc3e1
4bfa17a1f2,LP 734-32 3,Class III gas giant,2664,21.03461098905759,2528.76001,69931.216,588,null,No atmosphere,null,6754.352814621412,5.346755335206118,0.007794,-0.210212,102.955963,1.6176910541435185,false,-1.215368,2020-09-03 03:15:15,933b9cc3e1
e89000c3bf,Lalande 29917 B 1,High metal content world,13064,0.3704508629586073,0.068826,2749.13125,170,null,No atmosphere,Not terraformable,35.319660824756944,0.14589496311963215,0.000017,0.016193,347.562133,35.16196243331019,true,-0.379383,2020-09-07 22:41:48,3f58a32a00
2a0f66bc1d,Lalande 29917 B 2,High metal content world,13079,0.42276786175323366,0.099397,3092.5745,151,0.00009581411300271404,No atmosphere,Not terraformable,53.85638870023148,0.19328021456908343,0.000519,-0.224524,260.783917,53.67598147584491,true,-0.433079,2020-09-07 22:41:55,3f58a32a00
21cb0da508,Lalande 29917 B 3,High metal content world,12860,0.4432422459945927,0.113266,3224.13875,143,23.462669627436465,Thick Argon-rich,Not terraformable,92.78466787050925,0.2777666183631115,0.000048,0.008255,203.084125,92.57106446733796,false,0.379951,2020-09-07 22:41:36,3f58a32a00
00712bfa3d,Lalande 29917 B 4,Icy body,12824,0.608292301827595,0.759402,7126.302,143,139.31246977547497,Thick Argon-rich,Not terraformable,127.29490796724536,0.34295458829329445,0.001993,0.011055,320.901193,-127.0593082351852,false,2.25724,2020-09-07 22:41:42,3f58a32a00
7649afd3f1,Lalande 29917 B 5,Icy body,13211,0.3972506196158668,0.253314,5093.0955,110,6.2234955588453,Thick Nitrogen,Not terraformable,196.95486321493055,0.45878272381231155,0.000018,0.00603,125.098132,196.68749184734955,true,0.419661,2020-09-07 22:41:32,3f58a32a00
1dc0a07147,Lalande 29917 B 6,Icy body,12767,0.539061837470304,0.567695,6545.1975,133,1030.9560720453985,Thick Nitrogen,Not terraformable,287.3792554493287,0.5902005246623674,0.001834,0.68007,2.545407,4.480206328078704,false,-0.076062,2020-09-07 22:41:19,3f58a32a00
9c52bd22c7,Lalande 29917 B 7,Icy body,12622,0.5707360747421494,0.657843,6847.436,250,1307.2852701702443,Thick Methane-rich,Not terraformable,505.37727635215276,0.8598837456646367,0.001691,0.01569,232.201502,1.1240131848379629,false,-0.373346,2020-09-07 22:41:23,3f58a32a00
b77e057971,Lalande 29917 B 8,Icy body,13014,0.6173642055987881,0.791984,7223.9045,77,1.2492601159634837,Argon-rich,Not terraformable,702.9916677210069,1.071509542915172,0.001645,0.058433,25.34884,1.7499710621874998,false,3.009314,2020-09-07 22:41:27,3f58a32a00
00a04d68cd,Lalande 29917 B 9,Icy body,13055,0.47873505956202184,0.416346,5947.906,89,421.4943992104614,Thick Argon-rich,Not terraformable,1069.7557970329515,1.4175955312912085,0.00038,0.049304,46.352539,0.4958934278587963,false,0.060713,2020-09-07 22:41:07,3f58a32a00
d1b08645ef,LHS 337 B 1,Icy body,363064,0.10008440048716247,0.005159,1448.05175,283,4.422732852208241,Carbon dioxide,Not terraformable,9.024401091863426,0.041521725612667426,0.000118,0.000115,331.667678,9.026630410104167,false,-0.404323,2020-09-07 21:10:30,354b1c08c8
045770d25a,LHS 337 B 2,Icy body,363077,0.2838004384079696,0.102181,3827.0405,98,1.1921892733777448,Argon-rich,Not terraformable,29.487273207418983,0.09142947954037958,0.000042,0.001377,124.133965,29.494552531388887,true,-0.044823,2020-09-07 21:10:27,354b1c08c8
757c48d2b6,LHS 337 B 3,Icy body,363121,0.6187365244617768,0.818042,7333.6375,291,1819.3890944979028,Thick Methane-rich,Not terraformable,8.280290290717593,0.0001261206614700031,0.013177,6.019745,90.921866,24.72533586045139,false,-0.504785,2020-09-07 21:10:36,354b1c08c8
d7a57c0312,LHS 337 B 4,Icy body,363120,0.28494866290005244,0.103334,3840.81,73,0.008714552923760178,Thin Nitrogen,Not terraformable,8.280290290717593,0.000998431136455273,0.013177,6.019745,270.921861,8.787722370231482,true,-0.23022,2020-09-07 21:10:37,354b1c08c8
42a6309359,LHS 337 B 5,Icy body,362897,0.6571056980605128,0.952349,7678.298,55,0.0883293432321737,Thin Neon-rich,Not terraformable,173.21000082625,0.29765403498270515,0.000028,0.270892,89.312254,173.25277089515046,false,-0.371932,2020-09-07 21:10:39,354b1c08c8
f3abd45f6d,LHS 337 B 6,Icy body,363081,0.6378617466277459,0.883606,7506.726,48,0.13287473207007156,Neon-rich,Not terraformable,265.3725928178588,0.39557961281995035,0.000001,0.005268,202.438703,265.4380968155903,true,0.308838,2020-09-07 21:10:43,354b1c08c8
a59af5ac91,LHS 337 B 7,Icy body,363216,0.8039499661457727,1.56366,8894.902,42,0.30629572230940044,Neon-rich,Not terraformable,398.11526183729165,0.5184048276183586,0.000097,-0.001645,281.137635,1.0356464364814815,false,2.884188,2020-09-07 21:10:21,354b1c08c8
7827e098e9,LHS 337 B 8,Icy body,362816,0.5502173937374394,0.605672,6691.6945,37,0.005914227426597582,Thin Neon,Not terraformable,586.0636907595139,0.6708514584073555,0.000247,-0.002778,297.830624,2.1853731214699073,false,0.065294,2020-09-07 21:10:25,354b1c08c8
206080cab3,LHS 337 B 9,Icy body,362577,1.0825439912476198,3.165767,10906.897,31,0.6080533709647175,Helium,Not terraformable,1077.4340135631714,1.0067545096752504,0.000225,-0.31033,216.717937,0.6244943958912037,false,-0.486615,2020-09-07 21:10:42,354b1c08c8
6a2aa656ac,LHS 337 B 10,Icy body,362974,0.8094985856988748,1.594743,8952.036,20,0.3323904361016531,Helium,Not terraformable,4892.964950866204,2.7608610602958934,0.004732,0.162302,142.482223,1.8320986141203706,false,0.144375,2020-09-07 21:10:16,354b1c08c8
2e1b027a0a,Wolf 287 1,High metal content world,146,1.9206659548309841,4.123752,9345.55,645,3846.7524500370096,Hot thick Methane-rich,null,95.54776673516204,0.2929325268873162,0.000015,-0.000037,168.07862,-95.55658724717593,false,-2.872625,2020-09-05 07:25:56,bf6bdb627a
3fb77ded1c,Wolf 287 2,Icy body,219,0.8476176632548386,1.775795,9231.684,520,6918.235460152973,Hot thick Ammonia-rich,null,175.7978427189352,0.439841568302536,0.000118,0.336121,310.079062,175.8140759471065,true,0.518478,2020-09-04 06:52:14,bf6bdb627a
fe91342aca,Wolf 287 3,Icy body,346,1.075009065624871,3.056951,10755.304,467,13599.283414754504,Thick Methane-rich,null,349.29206939759257,0.6951519725071862,0.001848,0.000117,151.913345,349.32433500230326,true,0.978309,2020-09-04 06:52:14,bf6bdb627a
c38d6ecd8c,Wolf 287 4,Icy body,460,0.8220973373503211,1.649506,9034.411,75,0.5601151153515914,Argon-rich,null,232.62585616774305,0.006154735924287591,0.059894,-6.154484,36.643319,363.34485379541667,false,-0.132487,2020-09-04 06:52:14,bf6bdb627a
673626de73,Wolf 287 5,Icy body,456,0.7078208501227614,1.142701,8103.808,360,3978.7519368369108,Thick Methane-rich,null,232.62585616774305,0.008884461720549075,0.059894,-6.154484,216.643301,1.2079940474074073,false,0.387105,2020-09-04 06:52:14,bf6bdb627a
30e568bd25,Wolf 287 6,Icy body,569,0.9903385084609311,2.567987,10270.441,67,0.518836818406119,Helium,null,283.41611226399306,0.009450999980039154,0.171309,2.281033,183.962447,2.5340711324421297,false,-0.084619,2020-09-04 06:52:14,bf6bdb627a
d1503d1dc3,Wolf 287 7,Icy body,563,0.9266274264680908,2.196531,9819.754,67,0.4604776168862571,Helium,null,283.41611226399306,0.011049261912626273,0.171309,2.281033,3.962452,3.5955675371875,false,-0.231474,2020-09-04 06:52:14,bf6bdb627a
5134182afb,Wolf 287 8,Icy body,854,1.1852286600217645,3.861461,11512.225,55,0.7249098661534666,Helium,null,1348.2442332638889,1.7105389194467993,0.000272,-0.05162,214.437276,1.7892833744444443,false,-3.132185,2020-09-04 06:52:14,bf6bdb627a
88a281a975,Pyredi 1,Icy body,333,0.5312950136321634,0.550213,6490.5585,20,0.13034448826054776,Helium,Not terraformable,797.9102570701505,0.6682310479301161,0.000457,-0.186765,355.1066,1.5193617366435184,false,-0.181731,2020-09-01 02:12:40,68aced1678
806e09ce13,Pyredi 2,Icy body,488,0.4304146776065193,0.316096,5465.759,20,0.0019317217369849494,Thin Neon,Not terraformable,1413.3750012627315,0.9782778657895027,0.001548,-0.073181,60.88139,1.741622646701389,false,-0.007812,2020-09-01 02:12:27,68aced1678
7d87723e40,Pyredi 3,Icy body,828,0.563168806947415,0.63967,6797.406,20,0.14645301320503332,Helium,Not terraformable,3123.2207461640046,1.6596854729723771,0.00004,-0.000283,144.274912,1.7347216561111112,false,-0.310029,2020-09-01 02:12:00,68aced1678
838312bee4,Pyredi 4,Icy body,1959,0.6637577654960322,0.97162,7716.6345,20,0.2034418177942265,Helium,Not terraformable,11376.258330764584,3.9290744995293574,0.003611,-0.090494,30.275633,0.7072201531481481,false,-0.107699,2020-09-01 02:12:20,68aced1678
9c3248f8f3,Pyredi 5,Icy body,2571,0.7369016793783494,1.260467,8341.5255,20,0.2643574782531458,Helium,Not terraformable,17016.547283640044,5.138916837522541,0.002751,0.707585,160.216905,0.5651052424884259,false,-0.170912,2020-09-01 02:12:04,68aced1678
96adcaf962,LHS 3595 E 1,Icy body,53113,1.3329352167396993,5.015829,12372.326,417,21161.192440167775,Thick Methane-rich,null,178.84907623131946,0.3107014104851694,0.000368,-0.012846,150.737969,-178.9010986972801,false,-2.505999,2020-09-02 17:20:31,751ec02ba4
fd2e2fe3ec,LHS 3595 E 2,Icy body,53246,1.0687243006738685,3.06477,10800.668,61,0.5859694593535653,Helium,null,325.68586369355324,0.46332392529090316,0.000189,-0.071124,38.562797,1.7873578735648148,false,0.476335,2020-09-02 17:20:31,751ec02ba4
4e8d2ed567,LHS 3595 E 3,Icy body,53290,0.9365419566496079,2.223625,9827.695,48,0.4145338329632371,Neon-rich,null,719.4238611393519,0.7858542012818235,0.000928,-0.000644,351.322173,0.6179957707175926,false,0.13607,2020-09-02 17:20:31,751ec02ba4
4e8eefd29e,LHS 3595 E 4,Icy body,53397,0.6990517149606911,1.108322,8030.8745,43,0.23153819316062177,Neon-rich,null,1021.4622925829051,0.9927357040856597,0.001607,-0.146319,99.336786,1.2192932660532407,false,0.288614,2020-09-02 17:20:31,751ec02ba4
2b643f0a83,LHS 3595 E 5,Icy body,52903,1.1826437362694886,3.758291,11369.798,38,0.7054665525585986,Helium,null,1741.2979569700233,1.416665988406545,0.002704,-0.006564,50.556968,1.7813356065856483,false,-0.157914,2020-09-02 17:20:31,751ec02ba4
0c475987bc,LHS 3595 E 6,Icy body,52698,0.8856678580522049,1.955786,9477.848,34,0.40209085091537133,Helium,null,2577.445711250695,1.8399743993737205,0.00236,-0.012392,77.227276,1.6009318136111113,false,-1.422989,2020-09-02 17:20:31,751ec02ba4
128cce7f05,LHS 3595 E 7,Icy body,52893,0.9111817127302728,2.093163,9666.818,30,0.42608310973599806,Helium,null,3897.16422392257,2.423917821454527,0.004745,-0.038511,351.305999,0.6277082509606481,false,1.061011,2020-09-02 17:20:31,751ec02ba4
94cab29c05,LHS 3595 E 8,High metal content world,51319,1.8039911984048789,3.130625,8402.003,25,0.07665083156180606,Thin Helium,null,12814.693704799769,5.359910817382777,0.073801,61.288729,342.06324,1.5901414583564815,false,0.142851,2020-09-02 17:20:31,751ec02ba4
500ca79d01,UGPS 0722-05 1,Icy body,372,0.38270636651395507,0.228979,4933.436,20,0.0016023047717739947,Thin Neon,Not terraformable,64.9931136932639,0.00172738946408032,0.176829,9.788076,129.61582,92.54568785929398,false,-0.450536,2020-09-07 20:47:51,727839bdcf
b0105efeb2,UGPS 0722-05 2,Icy body,373,0.3788755308602324,0.222834,4891.33,20,0.0015458649494201828,Thin Neon,Not terraformable,64.9931136932639,0.0017750282380918942,0.176829,9.788076,309.615815,91.29536776229166,false,0.491102,2020-09-07 20:47:45,727839bdcf
8dc9e933c6,UGPS 0722-05 3,Icy body,514,0.4993193332981319,0.459816,6120.5065,20,0.0722396845299778,Thin Helium,Not terraformable,1302.2696668350695,1.0300230439098756,0.000004,0.045289,335.638399,1.4333035018518518,false,1.588903,2020-09-07 20:47:27,727839bdcf
b3ee0c52ec,UGPS 0722-05 4,Icy body,965,0.4232251321521288,0.297384,5346.3525,20,0.0020448325388601036,Thin Neon,Not terraformable,3341.270955624421,1.9304303570566796,0.002263,-0.154166,176.353367,1.2640069969907408,false,2.543627,2020-09-07 20:46:56,727839bdcf
d76ae0b187,UGPS 0722-05 5,Icy body,1204,0.3557586414105363,0.187837,4634.441,20,0.0011221089859363436,Thin Neon,Not terraformable,214.67387538265044,0.0033537985369244965,0.079959,8.684938,334.543612,1.054725777939815,false,-0.140361,2020-09-07 21:08:36,727839bdcf
747a1947ee,UGPS 0722-05 6,Icy body,1205,0.3397169121373838,0.165616,4453.25,20,0.0007881269578090304,No atmosphere,Not terraformable,214.67387538265044,0.003803789888771726,0.079959,8.684938,154.543617,1.0789619105324075,false,-0.014463,2020-09-07 21:10:44,727839bdcf
04763aa17e,UGPS 0722-05 7,Icy body,1629,0.44172638740811254,0.336352,5565.5085,20,0.0022455388206266964,Thin Neon,Not terraformable,7365.960489820602,3.2698857164723667,0.002769,0.246052,234.909207,0.6312716625810185,false,0.198977,2020-09-07 21:14:25,727839bdcf
2afc4e259f,UGPS 0722-05 8,Icy body,3217,0.5494095333596183,0.596061,6643.268,20,0.13871562153466568,Helium,Not terraformable,18333.020723527778,6.005313320022743,0.182655,62.295454,90.646886,0.953439463888889,false,-0.125028,2020-09-07 21:18:01,727839bdcf
2fbfc82d3b,UGPS 0722-05 9,Icy body,3810,0.5711159591795222,0.658672,6849.47,20,0.14989308652356279,Helium,Not terraformable,29880.848057843752,8.3171580723408,0.090007,-23.300934,318.196811,0.906278532337963,false,0.079244,2020-09-07 21:22:23,727839bdcf
7c21501c52,WISE 0713-2917 1,Icy body,454,0.32360044108807046,0.146193,4286.899,20,0.000012121894892672094,No atmosphere,Not terraformable,1791.6124176096064,0.9093980208620042,0.000212,0.008617,239.058349,1.743926071203704,false,0.320771,2020-09-07 04:03:58,a2a8da7deb
14cdc9e28d,WISE 0713-2917 2,Icy body,827,0.2556520558783108,0.075515,3466.3825,20,null,No atmosphere,Not terraformable,4390.26206731794,1.6529190940448992,0.002379,0.000632,226.746694,1.0093883648842592,false,-2.617124,2020-09-07 04:04:08,a2a8da7deb
64e832723b,WISE 0713-2917 3,Icy body,1491,0.18537487167654587,0.030608,2591.65125,20,null,No atmosphere,Not terraformable,10672.619911255671,2.9883994922140293,0.000155,-0.991576,182.322823,1.499705776898148,false,0.40876,2020-09-07 04:04:03,a2a8da7deb
ca80d57891,WISE 0713-2917 4,Icy body,2770,0.3391199085517628,0.165089,4450.071,20,0.00021755968418455467,No atmosphere,Not terraformable,27020.711589743052,5.5512297881047985,0.000264,-0.025945,263.349015,1.648986222048611,false,-1.445594,2020-09-07 04:04:16,a2a8da7deb
8c5cc75371,WISE 0713-2917 5,Icy body,7690,0.41056976879992835,0.278983,5257.5075,20,0.0018159225462620282,Thin Neon,Not terraformable,125646.12897458332,15.465264762181539,0.014639,1.857483,146.631652,1.5187417892939814,false,0.388868,2020-09-07 04:04:01,a2a8da7deb
727610d9fe,Tollan 1,Icy body,253,0.8369747974744368,1.714978,9129.723,150,658.1116210214656,Thick Argon-rich,Not terraformable,225.9336411953009,0.5069103943504927,0.000127,-0.012449,308.611511,227.41584656221065,true,-0.376668,2020-09-05 18:01:17,9169702d28
603ac8d0af,Tollan 2,Class I gas giant,530,0.3975004941952308,1.847743,13751.069,84,null,No atmosphere,null,684.6318504324653,1.0614886084375263,0.000157,-0.405974,38.525173,2.0403757944212964,false,-0.418748,2020-09-05 18:01:17,9169702d28
8648764800,Tollan 3,Class I gas giant,703,3.6017521716837666,511.597382,76013.68,145,null,No atmosphere,null,1045.5983173516088,1.4077337307304334,0.000884,-0.004026,336.149997,0.4196897534837963,false,-1.58085,2020-09-05 18:01:17,9169702d28
353e0d574c,Tollan 4,Gas giant with water-based life,929,5.117620114753646,753.101563,77370.832,181,null,No atmosphere,null,1587.0229237609954,1.8592283681771684,0.001313,-0.037761,299.380592,1.0053188436111111,false,0.922047,2020-09-05 18:01:17,9169702d28
