id,name,type,distanceToArrival,gravity,earthMasses,radius,surfaceTemperature,surfacePressure,atmosphereType,orbitalPeriod,semiMajorAxis,orbitalEccentricity,orbitalInclination,argOfPeriapsis,rotationalPeriod,rotationalPeriodTidallyLocked,axialTilt,updateTime,planetId
40469c7e1d,Ross 695 1 c,Icy body,1253,0.06956742251938741,0.002332,1167.739125,32,null,No atmosphere,13.118248294895833,0.010019956326012066,0.003035,-0.048801,156.107751,13.118710310266202,false,0.180045,2020-09-06 18:09:07,b4f7f32070
f577440750,Ross 695 1 d,Icy body,1252,0.06880317878731107,0.002257,1155.170375,32,null,No atmosphere,23.146761512314814,0.014631049628088724,0.00265,0.009151,216.977283,23.147577018101853,true,-0.227419,2020-09-06 18:09:07,b4f7f32070
910088089b,Ross 695 1 e,Icy body,1242,0.07913269974378376,0.003401,1322.238625,31,null,No atmosphere,33.257722302719905,0.018629889329273053,0.000508,-0.004294,269.686058,-33.258894525185184,false,-2.704846,2020-09-06 18:09:07,b4f7f32070
e0585f1d8d,Ross 695 1 f,Icy body,1251,0.07964947476373438,0.00344,1325.47725,31,null,No atmosphere,49.509285362777774,0.024288817318626445,0.003938,1.31462,111.612418,49.51103003350694,false,1.439357,2020-09-06 18:09:07,b4f7f32070
df97418d8d,Ross 695 2 a,Icy body,1720,0.09024192774673802,0.005009,1502.643125,35,null,No atmosphere,1.207606246076389,0.002222184225160031,0.00111,0.510924,179.124429,1.2076531303935185,false,0.139707,2020-09-06 18:09:07,6878fbd47f
d6f186745a,Ross 695 2 b,Icy body,1718,0.06542507997713838,0.001946,1099.9775,34,null,No atmosphere,1.8164816278009257,0.002917318387737119,0.001875,0.001529,90.53996,1.8165522104166667,false,0.339732,2020-09-06 18:09:07,6878fbd47f
8303094a0b,Ross 695 2 c,Icy body,1717,0.10431474825417823,0.007651,1727.311875,32,null,No atmosphere,4.169850368738426,0.005076645273529953,0.005773,-0.801376,55.750108,4.1700122804861115,true,-0.509364,2020-09-06 18:09:07,6878fbd47f
33cbbaa787,Ross 695 2 d,Icy body,1714,0.11028724344074711,0.009,1821.978,30,null,No atmosphere,8.842109806006944,0.008379158941333113,0.006648,1.755421,229.271955,8.842453342638889,false,-0.464083,2020-09-06 18:09:07,6878fbd47f
d37c4b7c50,Ross 695 4 a,Icy body,3156,0.05039464236156475,0.000899,851.86775,20,null,No atmosphere,8.92419485306713,0.0030691615089236024,0.000138,0.4913,88.070481,8.924858446446759,false,-0.339426,2020-09-06 18:09:07,42402b42d7
99bf6cb62a,Ross 695 4 b,Icy body,3155,0.04470177027839248,0.000625,754.1576875,20,null,No atmosphere,35.23011726362269,0.007666253337221464,0.000078,-0.006136,151.427524,35.23273724270833,false,0.603479,2020-09-06 18:09:07,42402b42d7
3331f09351,Ross 695 4 c,Icy body,3155,0.034571012446549,0.000294,588.169,20,null,No atmosphere,52.227266132835645,0.009967171597810716,0.003889,0.049064,217.017107,52.2311514240625,false,-0.402897,2020-09-06 18:09:07,42402b42d7
5b15cc679c,Luyten 674-15 7 a,Icy body,2387,0.20041147881772522,0.053678,3300.8165,26,null,No atmosphere,501.7732097594792,0.024190330795724354,null,-63.657728,336.563968,0.8195139443981481,false,-0.070172,2020-09-06 17:12:28,a1558b2d5a
9c4b624d92,Baker 2 a,Icy body,268,0.33453980023491253,0.222613,5202.785,55,0.000016615247964470764,No atmosphere,31.592722430277778,0.005366390882758267,null,-79.129674,48.42726,32.11674314270834,true,-0.097863,2020-08-29 20:15:46,abe4f50cb3
5b5be0cc1c,61 Virginis 4 a,Rocky body,1493,0.04965669501250181,0.000224,428.3705625,134,null,No atmosphere,1.1503594617013888,0.0010194258565929574,0.003653,0.0407,308.055984,1.1503744593402778,false,0.147188,2020-09-08 10:19:25,045d3bb0d3
6adaa35e45,61 Virginis 4 b,Rocky body,1497,0.04397136767169223,0.000156,379.89346875,133,null,Sulphur dioxide,1.7316727036689816,0.0013389893926760283,0.00783,-0.171733,314.112713,1.7316952500694445,false,0.500126,2020-09-08 10:16:24,045d3bb0d3
4e0edd6f59,61 Virginis 4 c,Rocky body,1496,0.06221549676272234,0.000438,535.146,133,null,No atmosphere,3.145059639652778,0.001993207691189685,0.002589,3.174761,125.462392,3.1451004806944445,false,0.192615,2020-09-08 10:19:17,045d3bb0d3
875aeef3e5,61 Virginis 5 a,Rocky body,1492,0.08504081837690759,0.001098,724.722875,133,null,No atmosphere,1.2201053538773148,0.001000000721212939,0.001871,0.00348,295.403534,1.2201465785300925,true,-1.194487,2020-09-08 10:19:53,02316fd1bd
c05fb18e96,61 Virginis 5 b,Rocky body,1495,0.07474143815507625,0.000757,641.876875,133,0.0007167018208734271,No atmosphere,4.865719074456019,0.0025147808177191523,0.019011,-0.115043,167.00836,4.865883702106482,true,0.346339,2020-09-08 10:19:59,02316fd1bd
860fea17f7,61 Virginis 6 a,Rocky body,2526,0.24382519758889426,0.024045,2002.892375,155,null,No atmosphere,33.844073337534724,0.045368187615858896,0.004304,-0.1429,258.088438,33.84560027792824,true,0.177004,2020-09-08 10:13:45,3e00748e3f
657b6f5813,61 Virginis 6 b,Icy body,2523,0.3554931730963647,0.262094,5476.4285,121,6.483052060202319,Thick Argon-rich,238.07298254083332,0.16655966166654804,null,9.917715,43.632201,238.08373996061343,true,-0.092326,2020-09-08 10:17:00,3e00748e3f
3abbf24380,Bugas AB 1 a,Icy body,2340,0.10005333744016051,0.006725,1653.540625,107,null,No atmosphere,2.76336108369213,0.007215240165536661,0.000005,0.003362,141.13669,2.7634435793055556,true,-1.089244,2020-09-08 16:43:46,4aef184568
b0a27a3960,Bugas AB 1 b,Icy body,2340,0.1391727539889317,0.01765,2271.3275,92,null,No atmosphere,5.866593025902778,0.011918354228864702,0.002336,-0.002029,107.946417,-5.866768138773148,false,2.759761,2020-09-08 16:43:46,4aef184568
d8082a6215,Bugas AB 1 c,Icy body,2333,0.10459840165942565,0.007723,1733.065625,84,null,No atmosphere,10.285694772997685,0.0173293165933317,0.002056,-0.017324,143.855607,10.286003432789352,false,-0.289031,2020-09-08 16:43:46,4aef184568
6cfb606bc9,Bugas AB 1 d,Icy body,2331,0.10970822966229575,0.008874,1813.947125,79,null,No atmosphere,15.112827359525465,0.02239698080121136,0.00029,-0.059265,183.008266,15.113278365520832,false,-0.228891,2020-09-08 16:43:46,4aef184568
f50dd5ff24,Bugas AB 1 e,Icy body,2333,0.19205297105559674,0.044497,3070.007,74,0.002732280562546262,Thin Argon,22.832453940752313,0.029489044780781095,0.000015,1.029861,272.817737,22.833135183483794,false,-0.141571,2020-09-08 16:43:46,4aef184568
a60211d4b9,LHS 531 C 1 a,Icy body,399133,0.3764032502145598,0.305742,5748.2465,46,0.002102814280779669,Thin Neon,5.790501350057871,0.0014022242467810072,null,-30.186229,310.137471,6.0492037207291665,true,-0.287144,2020-08-31 04:07:59,66ba902362
ebc0abcc33,LHS 531 C 3 a,Icy body,398482,0.05838152267635438,0.001392,984.8416875,20,null,No atmosphere,1.7541910487152779,0.0010394368868773612,0.000053,0.002042,24.162528,-1.7545313571412038,false,1.878342,2020-08-31 04:07:59,52dbc39b77
4e4f485922,LHS 531 C 3 b,Icy body,398482,0.07072512079150717,0.00244,1184.656875,20,null,No atmosphere,2.981920209201389,0.0014805086910432877,0.001343,0.004992,227.333267,2.9824993997685185,false,-0.992481,2020-08-31 04:07:59,52dbc39b77
c299d83015,LHS 531 C 3 c,Icy body,398484,0.0424863763228505,0.000543,721.040375,20,null,No atmosphere,17.878760204270833,0.004886206320540096,0.005082,1.280306,27.447026,17.882228110844906,false,-0.381426,2020-08-31 04:07:59,52dbc39b77
e92725948f,LHS 531 C 3 d,Icy body,398482,0.03853479054721522,0.000406,654.667875,20,null,No atmosphere,26.826258334849538,0.006404034504905624,0.008548,-0.021336,257.171321,26.831465349039355,false,0.120655,2020-08-31 04:07:59,52dbc39b77
0a808c5d5a,LHS 531 C 3 e,Icy body,398485,0.03775297975745858,0.000382,641.564875,20,null,No atmosphere,44.427623765335646,0.008964284074190369,0.000377,0.01362,95.920622,44.43624323251158,false,0.502425,2020-08-31 04:07:59,52dbc39b77
3c62e250e5,LHS 531 C 4 a,Icy body,398200,0.04420796702625965,0.000611,749.81625,20,null,No atmosphere,4.843334494918981,0.0024541244589986666,0.000053,-0.071482,204.412645,4.8435822798726855,false,0.154509,2020-08-31 04:07:59,2fccd16927
82d7f5391a,LHS 531 C 4 b,Icy body,398203,0.036295131275832775,0.000341,618.212125,20,null,No atmosphere,28.718302923217593,0.008039693704827579,0.000069,-0.004332,84.86898,28.719773194317128,false,-0.066728,2020-08-31 04:07:59,2fccd16927
f7f37821ec,LHS 531 C 4 c,Icy body,398198,0.04873789694758665,0.000815,824.7644375,20,null,No atmosphere,43.72737818846065,0.01064067621784205,0.002154,-0.204921,297.960702,43.729616629421294,false,1.367667,2020-08-31 04:07:59,2fccd16927
f986ad3c12,LHS 531 C 4 d,Icy body,398202,0.040948317147661166,0.000488,696.2679375,20,null,No atmosphere,72.43313309218749,0.014896758246434052,0.001654,-1.192922,337.535743,13.074668305057871,false,0.504624,2020-08-31 04:07:59,2fccd16927
0331ab74b4,LHS 4003 1 a,Icy body,1901,0.2558640415695233,0.106342,4111.803,77,0.01416474631137429,Thin Nitrogen,169.41771049190973,0.13403840655921848,null,46.60905,303.152496,169.42331076946758,false,-0.110002,2020-09-07 19:05:24,70bed17081
fa26bff94d,LHS 4003 2 a,Icy body,2609,0.15731859806711204,0.019295,2233.659,116,null,No atmosphere,0.9863660015393518,0.0033657522671728776,0.002096,-0.315198,22.452666,0.9864162321643518,false,0.44386,2020-09-07 18:47:34,1ca50f6c11
d4d50c1ae4,LHS 4003 2 b,Icy body,2610,0.15170561440983768,0.017376,2158.5325,106,null,No atmosphere,1.5756416789930554,0.004599334763880967,0.000213,-0.089836,108.776503,1.5757217631712963,true,-0.298252,2020-09-07 18:47:35,1ca50f6c11
803e729b47,LHS 4003 2 c,Icy body,2608,0.24265630659646084,0.085976,3796.447,89,0.01688450179126573,Thin Argon,4.012153863356481,0.008576467865684669,0.00247,-0.183772,225.605164,4.012357767731482,true,-0.026141,2020-09-07 19:05:24,1ca50f6c11
8465e44004,LHS 4003 3 a,Icy body,2490,0.06255391642421353,0.001706,1053.287125,197,18.66395756229953,Thick Methane,1.283889636400463,0.0028571594719191415,0.000106,0.221451,95.300711,1.2839168564120371,true,0.089069,2020-09-07 19:05:24,771a6ce64b
692c96a713,LHS 4003 3 b,Icy body,2489,0.11599425993480617,0.010374,1907.3895,214,64.10613372810263,Thick Methane,2.747073976527778,0.004744200018200393,0.002246,0.033964,195.275306,2.747132571076389,true,0.51687,2020-09-07 19:05:24,771a6ce64b
2482c7017d,LHS 4003 3 c,Icy body,2494,0.08173986877885599,0.003753,1366.6485,178,20.753239575622995,Thick Methane,4.930730771134259,0.007006861592679073,0.00009,0.355726,352.873681,4.930834972638889,true,-0.20588,2020-09-07 19:05:24,771a6ce64b
1e0a8bd568,LHS 4003 3 d,Icy body,2491,0.10069136897588052,0.006912,1671.053125,60,null,No atmosphere,11.288507117164352,0.012171394687751394,0.003339,0.135946,17.087685,11.288747233356482,false,0.240917,2020-09-07 18:47:58,771a6ce64b
c7a429a917,Awindjibata C 3 a,Icy body,96237,0.0660276311284155,0.002146,1149.837625,24,null,No atmosphere,195.81995352550928,0.005167642621213592,null,-60.142756,310.846383,0.5791687450925926,false,-0.185616,2020-08-30 14:11:26,b46031736e
3a0da8393e,Agastani A 2 a,Rocky body,775,0.15489625715610827,0.006021,1257.472125,300,null,No atmosphere,31.42009799679398,0.0018902480868034175,null,37.295784,165.118249,31.736063672627314,false,0.206425,2020-09-06 05:34:19,dc6e5c1205
a9375db031,Agastani A 9 a,Rocky body,4524,0.23601669520417906,0.020409,1875.53,180,0.0981332211497656,Thin Carbon dioxide,238.92906115010416,0.007261443985112149,null,28.460264,349.556897,1.1620347299768519,false,0.036491,2020-09-06 05:34:19,be08248e61
a372e1567b,V1581 Cygni A 3 a,Icy body,17883,0.1296292217142511,0.015448,2201.756,34,null,No atmosphere,71.72571771122685,0.003527806972760007,null,-31.041314,129.820565,73.23330370321759,true,-0.330391,2020-09-05 18:26:52,dd86d8536c
b351a0525a,V1581 Cygni B 4 a,Icy body,1920,0.2758371023782122,0.131325,4400.8025,45,0.000011297458672588206,No atmosphere,371.90908635104165,0.02579658886896777,null,83.43812,155.603611,2.578814060902778,false,0.114815,2020-09-05 18:26:52,38e2b22be8
205e9714a8,G 113-20 1 a,Icy body,1322,0.08302021302119811,0.003925,1386.7955,47,null,No atmosphere,2.7831805249074075,0.004033505753979358,0.000079,0.029514,74.969212,2.7832543354861112,false,-0.058822,2020-09-08 09:31:36,e34ff26074
71c13e27f5,G 113-20 1 b,Icy body,1328,0.07347850209081444,0.002741,1231.853,44,null,No atmosphere,10.745700310775463,0.009926851430089239,0.001202,1.038305,45.945993,10.745985138310186,true,-0.238792,2020-09-08 09:31:36,e34ff26074
2fa25efbc5,G 113-20 1 c,Icy body,1322,0.06006668632724019,0.001513,1012.2485,43,null,No atmosphere,16.42434409371528,0.013171858546833582,0.000102,-0.020267,231.471457,16.42477851457176,true,0.424543,2020-09-08 09:31:36,e34ff26074
064dc35a5d,G 113-20 1 d,Icy body,1318,0.09943802320994773,0.006658,1650.365625,42,null,No atmosphere,24.36372279017361,0.017132371437798145,0.000132,-0.637125,143.079738,24.36436121005787,true,-0.248913,2020-09-08 09:31:36,e34ff26074
1738cd1acc,G 113-20 2 a,Icy body,1821,0.16666202525565335,0.02968,2691.52325,44,null,No atmosphere,1.2952704672453703,0.002391236958295757,0.002098,-0.016301,265.443124,1.2953997238888888,false,-0.324421,2020-09-08 09:31:36,7a44a136fc
15f80d9e53,G 113-20 2 b,Icy body,1823,0.16373486411829596,0.028211,2647.422,39,null,No atmosphere,5.391808295694445,0.006187833268876867,0.005757,-5.468323,267.838078,5.392346578796297,true,0.191916,2020-09-08 09:31:36,7a44a136fc
8c7be309ac,G 113-20 3 a,Icy body,1862,0.06729164354240581,0.002095,1125.371625,34,null,No atmosphere,1.1648019706712964,0.001000000721212939,0.000016,0.319965,255.08535,1.1648681682291668,false,0.795375,2020-09-08 09:31:36,88eb6fe403
ef7ba18734,G 113-20 3 b,Icy body,1858,0.05370938051038674,0.001087,907.3486875,34,null,No atmosphere,1.6303877173726853,0.0012512944124355107,0.007386,-0.095612,22.231494,1.6304803516550928,false,-0.418473,2020-09-08 09:31:36,88eb6fe403
fc3cec64b8,G 113-20 3 c,Icy body,1862,0.03284017224163624,0.000252,558.704375,34,null,No atmosphere,4.277906966979167,0.00238041764489299,0.0025,0.062088,328.975515,4.278149850902778,false,0.409508,2020-09-08 09:31:36,88eb6fe403
2c3746f560,G 113-20 4 a,Icy body,3130,0.08916206396310579,0.004828,1484.151,25,null,No atmosphere,1.1766477729398148,0.001000000721212939,0.000509,-0.040214,179.203137,1.1767545361458334,true,0.863126,2020-09-08 09:31:36,101c658cc9
2f562af89e,G 113-20 4 b,Icy body,3130,0.03680799168159739,0.000353,624.5983125,25,null,No atmosphere,1.7866566087384261,0.0013210828427012498,0.000155,-0.116095,270.452689,1.7868188016319444,false,-0.449371,2020-09-08 09:31:36,101c658cc9
2946d8532a,G 113-20 5 a,Icy body,3130,0.04660093093152577,0.00071,787.25675,24,null,No atmosphere,3.0692184550925923,0.001000000721212939,0.001159,0.102958,59.329499,3.069485172615741,true,0.767186,2020-09-08 09:31:36,8bc53b5462
98108ed9f7,LHS 2429 2 a,Icy body,473,0.07777895982768744,0.002748,1198.841625,117,null,No atmosphere,1.0840512605208334,0.003229101534330662,0.000018,0.000023,18.268768,1.0840723629398148,false,0.003551,2020-09-07 11:48:07,75399548c5
bbee6bd4d1,LHS 2429 3 a,Icy body,718,0.10449241757655206,0.007675,1728.5475,88,null,No atmosphere,1.737078168877315,0.004125889287968121,0.001474,0.002057,225.973359,-1.7371303095717594,false,2.827063,2020-09-07 11:48:07,0c4dea10dc
d6dbe291b4,LHS 2429 3 b,Icy body,721,0.09440905316549088,0.005731,1571.42225,81,null,No atmosphere,3.528048939722222,0.0066169988359413194,0.003566,-0.001613,67.550048,3.5281548055208334,false,0.152967,2020-09-07 11:48:07,0c4dea10dc
ce441533ba,LHS 2429 3 c,Icy body,717,0.08721568577205573,0.004544,1455.815625,77,null,No atmosphere,5.799032609768518,0.009215983807913249,0.003763,-0.242263,239.378378,5.7992066743518516,true,-0.355132,2020-09-07 11:48:07,0c4dea10dc
7386f18424,LHS 2429 3 d,Icy body,723,0.08842815911890306,0.004731,1475.25025,74,null,No atmosphere,8.987373430972221,0.012342217018729933,0.000142,-1.914601,150.214841,8.987643377673612,true,0.000618,2020-09-07 11:48:07,0c4dea10dc
a4baef6813,LHS 2429 3 e,Icy body,722,0.12361659253400689,0.012545,2031.802375,131,0.7278531334813718,Methane,14.33664518925926,0.01685012070137239,0.003762,0.002348,104.521036,-14.337075423090276,false,1.915645,2020-09-07 11:48:07,0c4dea10dc
0b2328c1f3,LHS 2429 3 f,Icy body,724,0.08647699106162117,0.004433,1444.052875,117,0.35689126881815936,Methane,22.849210158541666,0.022990695739061748,0.001517,0.027717,106.579208,22.849895543125,false,0.37508,2020-09-07 11:48:07,0c4dea10dc
8b7d5c8bd2,LHS 2429 3 g,Icy body,711,0.09641739822129561,0.006096,1603.72275,116,0.44360184585245493,Methane,36.113841666111114,0.031195154008036293,0.000399,7.43856,200.638067,36.114921677951386,true,-0.476692,2020-09-07 11:48:07,0c4dea10dc
2578b53cbf,LHS 2429 4 a,Icy body,900,0.06821531629683039,0.002187,1142.004875,52,null,No atmosphere,0.842079589212963,0.0012789627564284577,0.000074,-0.021198,332.792833,-0.8423119829050927,false,-1.66799,2020-09-07 11:48:07,4e35bc2388
aa5a799bae,LHS 2429 4 b,Icy body,901,0.0454859930833823,0.000665,771.1813125,51,null,No atmosphere,2.1385077249074076,0.002380654433292612,0.000027,0.061271,176.359514,2.139097765023148,false,-0.105738,2020-09-07 11:48:07,4e35bc2388
044b30d50c,LHS 2429 4 c,Icy body,898,0.06942978609999803,0.002287,1157.563125,50,null,No atmosphere,5.01782053875,0.004203708044393509,0.000458,-0.044297,299.59881,-5.019204817326389,false,2.846054,2020-09-07 11:48:07,4e35bc2388
b6d8e4e741,LHS 2429 4 d,Icy body,912,0.21277421497223944,0.063583,3486.547,49,null,No atmosphere,86.85340001075231,0.028128528680972063,null,20.633783,51.893008,86.87736555003472,true,-0.422733,2020-09-07 11:48:07,4e35bc2388
1e9789e0fc,LHS 2429 5 a,Icy body,1222,0.1233838851827095,0.012459,2026.734625,60,null,No atmosphere,0.7743204771412037,0.001864813912879577,0.000123,-0.000907,39.189139,0.7743427588773147,false,1.475456,2020-09-07 11:48:07,1f71fd91a5
0b8c03a31f,LHS 2429 5 b,Icy body,1220,0.08863984404770296,0.004765,1478.772875,48,null,No atmosphere,15.671527772037036,0.013849344702246488,0.000633,-0.063278,341.871459,15.671978164131945,false,-0.07985,2020-09-07 11:48:07,1f71fd91a5
c1c3dffaf8,LHS 2429 5 c,Icy body,1230,0.09098643614508219,0.005145,1516.66225,47,null,No atmosphere,27.75035867537037,0.020270638902059584,0.012785,0.10563,320.095002,27.751157213958333,true,-0.211489,2020-09-07 11:48:07,1f71fd91a5
4af99a311b,Baxbakaeris 4 a,Rocky body,1246,0.07692754181076637,0.000825,660.4965625,182,null,No atmosphere,2.3809525839699073,0.004954052472342977,0.00027,0.096312,19.905712,2.380969583888889,false,0.265206,2020-09-02 21:23:42,49960d6546
c0ef96bdcc,Baxbakaeris 4 d,Rocky body,1243,0.07297389241738406,0.000706,627.3401875,170,0.00032743478904515174,No atmosphere,10.1470166334375,0.01302223800133206,0.000387,-0.004307,229.104052,10.147088794143519,false,0.381987,2020-09-02 21:23:42,49960d6546
c2e02df5f7,Baxbakaeris 4 g,Rocky body,1248,0.11512867571542282,0.002716,979.62,165,0.0008150334764372071,No atmosphere,24.165008906967593,0.023222988227021603,0.000517,0.208925,327.591924,24.16518293454861,false,-0.517984,2020-09-02 21:23:42,49960d6546
86a44cc6a4,Baxbakaeris 6 a,Icy body,2033,0.08322761693002081,0.003914,1383.12425,111,null,No atmosphere,0.8506218178356482,0.001000000721212939,0.000008,-0.007631,130.006189,-0.850684918449074,false,-2.699443,2020-09-02 21:23:42,c0ed47b0f9
3b9b97ff85,Baxbakaeris 6 b,Icy body,2034,0.05625740251565038,0.001249,950.3331875,110,null,No atmosphere,1.1803416052314815,0.001244078482184974,0.00003,-0.070889,116.616147,1.1804291246990741,false,-0.05834,2020-09-02 21:23:42,c0ed47b0f9
c18af75874,Baxbakaeris 6 c,Icy body,2034,0.07482765996343464,0.002899,1255.38675,110,null,No atmosphere,2.408332363877315,0.0020013374660866746,0.000218,0.420908,232.7702,2.4085115002777777,false,0.422133,2020-09-02 21:23:42,c0ed47b0f9
72ad51d395,Baxbakaeris 7 a,Icy body,1984,0.04102498642441993,0.000487,694.9039375,109,null,No atmosphere,2.381245640138889,0.0010193859336624235,0.000199,0.075079,211.710371,2.3813661783564815,false,1.264332,2020-09-02 21:23:42,d2f664e70f
7a86f0f8e7,Baxbakaeris 7 b,Icy body,1985,0.03410157302438702,0.000282,579.9918125,109,null,No atmosphere,9.524109186944443,0.0025685339758119295,0.007922,-0.068743,308.030993,9.524589110266204,false,-0.060427,2020-09-02 21:23:42,d2f664e70f
